word vector file:		GiTuCo.filt.uniq.stemB.format_S_Rcuspod.samp44p_w5_v200_mc10_i5_cbow.w2v.vec
corpus file:			GiTuCo.filt.uniq.stemB.sample
input file:				_arg_verb_list_50x100
minimum sample size:	30
minimum context size:	15
window size:			20
filters:				cuspod
is keyword included?	true
PCA variance threshold:	0.45
number of threads:		8

arg	verb	sample size	argComp	verbComp	phraseAvgComp	phrasePCAcomp
asgari:5	tut:v	null	null	null	null	null
tok:0	tut:v	1	null	null	null	null
sabit:0	tut:v	null	null	null	null	null
sıkı:7	tut:v	null	null	null	null	null
ateşin:2	tut:v	null	null	null	null	null
top:2	tut:v	null	null	null	null	null
kendi&:1	tut:v	null	null	null	null	null
yaka:3	tut:v	null	null	null	null	null
yükseK:0	tut:v	null	null	null	null	null
zinde:0	tut:v	null	null	null	null	null
dileK:0	tut:v	null	null	null	null	null
rehin:0	tut:v	null	null	null	null	null
defter:0	tut:v	1	null	null	null	null
sıcaK:0	tut:v	null	null	null	null	null
kulp:3	tut:v	null	null	null	null	null
hatır:5	tut:v	null	null	null	null	null
rit$im:0	tut:v	null	null	null	null	null
yer:v	tut:v	null	null	null	null	null
ah:6	tut:v	null	null	null	null	null
takım:1	tut:v	null	null	null	null	null
seviye:5	tut:v	null	null	null	null	null
yeğ:0	tut:v	null	null	null	null	null
saç:3	tut:v	null	null	null	null	null
üstün:0	tut:v	null	null	null	null	null
kay$ıT:1	tut:v	null	null	null	null	null
nab$ız:0	tut:v	null	null	null	null	null
iz$in:0	ver:v	9	null	null	null	null
karar:v	ver:v	6	null	null	null	null
cevaP:0	ver:v	5	null	null	null	null
oy:v	ver:v	5	null	null	null	null
zarar:0	ver:v	1	null	null	null	null
bela:1	ver:v	null	null	null	null	null
desteK:0	ver:v	1	null	null	null	null
taviz:0	ver:v	null	null	null	null	null
ödün:0	ver:v	2	null	null	null	null
önem:0	ver:v	3	null	null	null	null
sebebiyet:0	ver:v	null	null	null	null	null
yanıt:0	ver:v	1	null	null	null	null
tepki:0	ver:v	3	null	null	null	null
anlam:0	ver:v	1	null	null	null	null
poz:0	ver:v	null	null	null	null	null
sipariş:0	ver:v	1	null	null	null	null
bilgi:0	ver:v	3	null	null	null	null
para:0	ver:v	1	null	null	null	null
kilo:0	ver:v	null	null	null	null	null
salıK:0	ver:v	null	null	null	null	null
hak0:1	ver:v	2	null	null	null	null
kira:2	ver:v	null	null	null	null	null
hizmet:0	ver:v	3	null	null	null	null
değer:0	ver:v	1	null	null	null	null
karşılıK:0	ver:v	5	null	null	null	null
örneK:0	ver:v	1	null	null	null	null
ceza:0	ver:v	null	null	null	null	null
ayar:0	ver:v	null	null	null	null	null
kargo:2	ver:v	null	null	null	null	null
mesaj:0	ver:v	1	null	null	null	null
talimat:0	ver:v	null	null	null	null	null
ders:0	ver:v	3	null	null	null	null
yer:v	ver:v	6	null	null	null	null
sinyâl:0	ver:v	1	null	null	null	null
selam:0	ver:v	null	null	null	null	null
ad:1	ver:v	null	null	null	null	null
patlaK:0	ver:v	1	null	null	null	null
ad:0	ver:v	1	null	null	null	null
gözdağı&:0	ver:v	null	null	null	null	null
cevaP:1	ver:v	null	null	null	null	null
karar:0	ver:v	2	null	null	null	null
onay:0	ver:v	1	null	null	null	null
demeÇ:0	ver:v	null	null	null	null	null
topraK:2	ver:v	null	null	null	null	null
mola:0	ver:v	null	null	null	null	null
ilan:0	ver:v	5	null	null	null	null
sinyâl:1	ver:v	1	null	null	null	null
hâk0:0	ver:v	null	null	null	null	null
bozuntu:2	ver:v	null	null	null	null	null
emeK:0	ver:v	1	null	null	null	null
ağırlıK:0	ver:v	null	null	null	null	null
izlenim:0	ver:v	null	null	null	null	null
mahâl0:0	ver:v	null	null	null	null	null
çekidüzen:0	ver:v	null	null	null	null	null
ateş:2	ver:v	null	null	null	null	null
kulaK:0	ver:v	null	null	null	null	null
şans:0	ver:v	null	null	null	null	null
yetki:0	ver:v	1	null	null	null	null
em$ir:0	ver:v	null	null	null	null	null
prim:0	ver:v	null	null	null	null	null
sab$ır:0	ver:v	1	null	null	null	null
süs:0	ver:v	null	null	null	null	null
yön:0	ver:v	1	null	null	null	null
fırsat:0	ver:v	null	null	null	null	null
para:1	ver:v	null	null	null	null	null
ihtimâl:0	ver:v	null	null	null	null	null
key$if:0	ver:v	null	null	null	null	null
karar:1	ver:v	null	null	null	null	null
söz:0	ver:v	null	null	null	null	null
hissi:0	ver:v	null	null	null	null	null
fik$ir:0	ver:v	null	null	null	null	null
ipucu&:0	ver:v	null	null	null	null	null
mesaj:1	ver:v	null	null	null	null	null
velvele:2	ver:v	null	null	null	null	null
önceliK:0	ver:v	null	null	null	null	null
pas:0	ver:v	null	null	null	null	null
burs:0	ver:v	1	null	null	null	null
ödül:0	ver:v	1	null	null	null	null
konser:0	ver:v	null	null	null	null	null
yanıt:1	ver:v	null	null	null	null	null
garanti:1	ver:v	null	null	null	null	null
imkan:0	ver:v	null	null	null	null	null
mücadele:0	ver:v	null	null	null	null	null
is$im:0	ver:v	null	null	null	null	null
is$im:1	ver:v	null	null	null	null	null
haber:0	ver:v	null	null	null	null	null
link:0	ver:v	null	null	null	null	null
mahkeme:2	ver:v	null	null	null	null	null
zevâl:0	ver:v	null	null	null	null	null
dilekçe:0	ver:v	null	null	null	null	null
eğitim:0	ver:v	1	null	null	null	null
fetva:0	ver:v	null	null	null	null	null
lira:0	ver:v	2	null	null	null	null
el:2	ver:v	null	null	null	null	null
geçiT:0	ver:v	null	null	null	null	null
cevaz:0	ver:v	null	null	null	null	null
soru:2	ver:v	null	null	null	null	null
vaaz:0	ver:v	null	null	null	null	null
hesaP:0	ver:v	1	null	null	null	null
zevk:0	ver:v	null	null	null	null	null
damga:1	vur:v	2	null	null	null	null
dem:0	vur:v	2	null	null	null	null
diP:2	vur:v	1	null	null	null	null
damga:0	vur:v	null	null	null	null	null
ket:0	vur:v	null	null	null	null	null
küreklE:v	vur:v	null	null	null	null	null
yüz:2	vur:v	null	null	null	null	null
har:0	vur:v	1	null	null	null	null
top:2	vur:v	null	null	null	null	null
voli:1	vur:v	null	null	null	null	null
vole:1	vur:v	null	null	null	null	null
sekte:0	vur:v	null	null	null	null	null
tavan:2	vur:v	null	null	null	null	null
semer:0	vur:v	null	null	null	null	null
duvar:2	vur:v	null	null	null	null	null
gem:0	vur:v	null	null	null	null	null
taş:2	vur:v	null	null	null	null	null
açıK:2	vur:v	null	null	null	null	null
kıyı:2	vur:v	null	null	null	null	null
dış:2	vur:v	null	null	null	null	null
vur:v	vur:v	null	null	null	null	null
darbe:0	vur:v	null	null	null	null	null
kafa:2	vur:v	null	null	null	null	null
darbe:1	vur:v	null	null	null	null	null
masa:2	vur:v	null	null	null	null	null
sert:0	vur:v	null	null	null	null	null
sırt:3	vur:v	null	null	null	null	null
kalbi:3	vur:v	null	null	null	null	null
yumruK:1	vur:v	null	null	null	null	null
kafa:0	vur:v	null	null	null	null	null
fiske:0	vur:v	null	null	null	null	null
karaya:0	vur:v	null	null	null	null	null
yer:v	vur:v	null	null	null	null	null
kiliT:0	vur:v	null	null	null	null	null
gavur:2	vur:v	null	null	null	null	null
çene:2	vur:v	null	null	null	null	null
mala:0	vur:v	null	null	null	null	null
pişkinliK:2	vur:v	null	null	null	null	null
neşter:0	vur:v	null	null	null	null	null
aşırt:v	vur:v	null	null	null	null	null
mıh:2	vur:v	null	null	null	null	null
arka:3	vur:v	null	null	null	null	null
cam:2	vur:v	null	null	null	null	null
vole:0	vur:v	null	null	null	null	null
ense:2	vur:v	null	null	null	null	null
terliklE:v	vur:v	null	null	null	null	null
smaÇ:0	vur:v	null	null	null	null	null
plase:0	vur:v	null	null	null	null	null
sahil:2	vur:v	null	null	null	null	null
canevi&:3	vur:v	null	null	null	null	null
sırt:2	vur:v	null	null	null	null	null
tekme:1	vur:v	null	null	null	null	null
tahta:2	vur:v	null	null	null	null	null
şaka:2	vur:v	null	null	null	null	null
tabanca:4	vur:v	null	null	null	null	null
kuş:0	vur:v	null	null	null	null	null
çekiçlE:v	vur:v	null	null	null	null	null
sopa:4	vur:v	null	null	null	null	null
odunlE:v	vur:v	null	null	null	null	null
kafa:1	vur:v	null	null	null	null	null
silah:4	vur:v	null	null	null	null	null
zincir:2	vur:v	null	null	null	null	null
müh$ür:0	vur:v	null	null	null	null	null
kıç:2	vur:v	null	null	null	null	null
yüzsüzlüK:2	vur:v	null	null	null	null	null
damga:2	vur:v	null	null	null	null	null
surat:2	vur:v	null	null	null	null	null
cisimlE:v	vur:v	null	null	null	null	null
kale:2	vur:v	null	null	null	null	null
silahlE:v	vur:v	null	null	null	null	null
ağ$ız:2	vur:v	null	null	null	null	null
bitirici:0	vur:v	null	null	null	null	null
bir:1	vur:v	null	null	null	null	null
sert:7	vur:v	null	null	null	null	null
tüfeklE:v	vur:v	null	null	null	null	null
yüzde:2	vur:v	null	null	null	null	null
müh$ür:1	vur:v	null	null	null	null	null
saksağan:0	vur:v	null	null	null	null	null
kırbacı:0	vur:v	null	null	null	null	null
gırgır:2	vur:v	null	null	null	null	null
direK:2	vur:v	null	null	null	null	null
şavkı:v	vur:v	null	null	null	null	null
kabza:4	vur:v	null	null	null	null	null
küreK:4	vur:v	null	null	null	null	null
uçurt:v	vur:v	null	null	null	null	null
füze:4	vur:v	null	null	null	null	null
pranga:0	vur:v	null	null	null	null	null
popo:2	vur:v	null	null	null	null	null
davul:2	vur:v	null	null	null	null	null
papa:1	vur:v	null	null	null	null	null
çapraz:3	vur:v	null	null	null	null	null
cetvellE:v	vur:v	null	null	null	null	null
voli:0	vur:v	null	null	null	null	null
geyiK:2	vur:v	null	null	null	null	null
topuK:3	vur:v	null	null	null	null	null
tas:2	vur:v	null	null	null	null	null
bacaK:3	vur:v	null	null	null	null	null
göt:2	vur:v	null	null	null	null	null
deliliK:2	vur:v	null	null	null	null	null
balyozlE:v	vur:v	null	null	null	null	null
cehennem:5	yan:v	null	null	null	null	null
hasret:4	yan:v	null	null	null	null	null
derT:0	yan:v	2	null	null	null	null
ışıK:0	yan:v	null	null	null	null	null
aşk:4	yan:v	null	null	null	null	null
can:0	yan:v	null	null	null	null	null
içim:0	yan:v	null	null	null	null	null
özlem:4	yan:v	null	null	null	null	null
alev:0	yan:v	null	null	null	null	null
ateş:4	yan:v	null	null	null	null	null
can:6	yan:v	null	null	null	null	null
lamba:0	yan:v	null	null	null	null	null
arzu:4	yan:v	null	null	null	null	null
yan:v	yan:v	null	null	null	null	null
ampûl:0	yan:v	null	null	null	null	null
hayali:4	yan:v	null	null	null	null	null
yaraK:2	yan:v	null	null	null	null	null
ciğer:0	yan:v	null	null	null	null	null
onE:v	yan:v	null	null	null	null	null
yeşil:0	yan:v	null	null	null	null	null
yüreK:0	yan:v	null	null	null	null	null
ağ$ız:0	yan:v	null	null	null	null	null
bey$in:0	yan:v	null	null	null	null	null
mide:0	yan:v	null	null	null	null	null
ateş:5	yan:v	null	null	null	null	null
kalorifer:0	yan:v	null	null	null	null	null
gen$iz:0	yan:v	null	null	null	null	null
ışıK:6	yan:v	null	null	null	null	null
otomotiv:0	yan:v	null	null	null	null	null
devre:0	yan:v	null	null	null	null	null
soba:0	yan:v	null	null	null	null	null
ateşin:5	yan:v	null	null	null	null	null
isteK:4	yan:v	null	null	null	null	null
kemoterapi:6	yan:v	null	null	null	null	null
şömine:5	yan:v	null	null	null	null	null
hırsı:4	yan:v	null	null	null	null	null
lamba:6	yan:v	null	null	null	null	null
güneş:5	yan:v	null	null	null	null	null
derT:2	yan:v	null	null	null	null	null
kazı:v	yan:v	null	null	null	null	null
sevda:4	yan:v	null	null	null	null	null
mahallE:v	yan:v	null	null	null	null	null
mide:5	yan:v	null	null	null	null	null
heves:4	yan:v	null	null	null	null	null
nar:2	yan:v	null	null	null	null	null
hicranlE:v	yan:v	null	null	null	null	null
ilaÇ:0	yan:v	null	null	null	null	null
kırmızı:0	yan:v	null	null	null	null	null
diri:0	yan:v	null	null	null	null	null
şişesiz:0	yan:v	null	null	null	null	null
taraK:2	yan:v	null	null	null	null	null
kelime:1	yan:v	null	null	null	null	null
mum:0	yan:v	null	null	null	null	null
ast:0	yan:v	1	null	null	null	null
bostan:0	yan:v	null	null	null	null	null
alevlE:v	yan:v	null	null	null	null	null
yeşil:6	yan:v	null	null	null	null	null
askerliK:0	yan:v	null	null	null	null	null
iç:0	yan:v	null	null	null	null	null
balıK:0	yan:v	null	null	null	null	null
alev:5	yan:v	null	null	null	null	null
cani:0	yan:v	null	null	null	null	null
orman:0	yan:v	null	null	null	null	null
kolbaşı&:6	yan:v	null	null	null	null	null
eşarP:1	yan:v	null	null	null	null	null
güneş:3	yan:v	null	null	null	null	null
conta:0	yan:v	null	null	null	null	null
ataş:2	yan:v	null	null	null	null	null
aşkın:4	yan:v	null	null	null	null	null
soba:5	yan:v	null	null	null	null	null
pişti:0	yan:v	null	null	null	null	null
köy:0	yan:v	null	null	null	null	null
dokun:v	yan:v	null	null	null	null	null
yandıK:7	yan:v	null	null	null	null	null
tarla:0	yan:v	null	null	null	null	null
yangın:5	yan:v	null	null	null	null	null
meşale:0	yan:v	null	null	null	null	null
ateş:0	yan:v	null	null	null	null	null
fasılalı:0	yan:v	null	null	null	null	null
ate:4	yan:v	null	null	null	null	null
cehennemi:5	yan:v	null	null	null	null	null
boğaz:0	yan:v	null	null	null	null	null
balata:0	yan:v	null	null	null	null	null
hayâl:4	yan:v	null	null	null	null	null
farı:v	yan:v	null	null	null	null	null
gen$iz:6	yan:v	null	null	null	null	null
hasret:3	yan:v	null	null	null	null	null
flaşör:0	yan:v	null	null	null	null	null
kasa:1	yan:v	null	null	null	null	null
ihtiras:4	yan:v	null	null	null	null	null
aşkın:3	yan:v	null	null	null	null	null
ateşinlE:v	yan:v	null	null	null	null	null
alevsiz:0	yan:v	null	null	null	null	null
küllüK:5	yan:v	null	null	null	null	null
hasır:0	yan:v	null	null	null	null	null
sıcaK:3	yan:v	null	null	null	null	null
radyoterapi:6	yan:v	null	null	null	null	null
ışıl:0	yan:v	null	null	null	null	null
ilaÇ:6	yan:v	null	null	null	null	null
güneş:4	yan:v	null	null	null	null	null
pusu:2	yat:v	null	null	null	null	null
hap$is:0	yat:v	1	null	null	null	null
salaK:2	yat:v	null	null	null	null	null
kuluçka:2	yat:v	null	null	null	null	null
yataK:5	yat:v	null	null	null	null	null
çamur:2	yat:v	null	null	null	null	null
cezaevi&:5	yat:v	null	null	null	null	null
istihare:2	yat:v	null	null	null	null	null
yataK:2	yat:v	null	null	null	null	null
ayaK:2	yat:v	null	null	null	null	null
hastane:5	yat:v	null	null	null	null	null
uyku:2	yat:v	1	null	null	null	null
sote:2	yat:v	null	null	null	null	null
altın:5	yat:v	null	null	null	null	null
evgin:0	yat:v	null	null	null	null	null
hap$is:5	yat:v	null	null	null	null	null
erkete:2	yat:v	null	null	null	null	null
temel:5	yat:v	null	null	null	null	null
çirkef:2	yat:v	null	null	null	null	null
ziraat:0	yat:v	null	null	null	null	null
döşeK:0	yat:v	null	null	null	null	null
gele:4	yat:v	null	null	null	null	null
ranza:5	yat:v	null	null	null	null	null
kambura:0	yat:v	null	null	null	null	null
timsah:2	yat:v	null	null	null	null	null
gece:0	yat:v	null	null	null	null	null
gönlü:5	yat:v	null	null	null	null	null
yer:5	yat:v	null	null	null	null	null
altın:2	yat:v	null	null	null	null	null
körlE:v	yat:v	null	null	null	null	null
istiare:2	yat:v	null	null	null	null	null
kadınlE:v	yat:v	null	null	null	null	null
aptal:2	yat:v	null	null	null	null	null
gediK:0	yat:v	null	null	null	null	null
arT:5	yat:v	null	null	null	null	null
yat:v	yat:v	1	null	null	null	null
hastane:2	yat:v	null	null	null	null	null
alt:5	yat:v	null	null	null	null	null
kefensiz:0	yat:v	null	null	null	null	null
mağdur:2	yat:v	null	null	null	null	null
kapı:5	yat:v	null	null	null	null	null
erkeklE:v	yat:v	null	null	null	null	null
sedye:5	yat:v	null	null	null	null	null
çekyat:5	yat:v	null	null	null	null	null
üstün:2	yat:v	null	null	null	null	null
koç:v	yat:v	null	null	null	null	null
koyun:2	yat:v	null	null	null	null	null
secde:2	yat:v	null	null	null	null	null
yorganlE:v	yat:v	null	null	null	null	null
finans:0	yat:v	null	null	null	null	null
yer:2	yat:v	null	null	null	null	null
hareketsiz:0	yat:v	null	null	null	null	null
zıbar:v	yat:v	null	null	null	null	null
kanepe:5	yat:v	null	null	null	null	null
baygın:0	yat:v	null	null	null	null	null
bakım:5	yat:v	1	null	null	null	null
hesaP:2	yat:v	null	null	null	null	null
tok:0	yat:v	null	null	null	null	null
yan:5	yat:v	null	null	null	null	null
derin:5	yat:v	null	null	null	null	null
dizin:2	yat:v	null	null	null	null	null
koğuş:5	yat:v	null	null	null	null	null
yorgansız:0	yat:v	null	null	null	null	null
maaş:0	yat:v	null	null	null	null	null
kıvrıl:v	yat:v	null	null	null	null	null
oda:5	yat:v	null	null	null	null	null
aklı:2	yat:v	null	null	null	null	null
siper:2	yat:v	null	null	null	null	null
hapishane:5	yat:v	null	null	null	null	null
oğlansız:0	yat:v	null	null	null	null	null
futbollE:v	yat:v	null	null	null	null	null
kafa:2	yat:v	null	null	null	null	null
yan:v	yat:v	1	null	null	null	null
türbe:5	yat:v	null	null	null	null	null
beraberliK:2	yat:v	null	null	null	null	null
mezar:5	yat:v	null	null	null	null	null
kalkın:v	yat:v	null	null	null	null	null
iç:5	yat:v	null	null	null	null	null
ön:2	yat:v	1	null	null	null	null
kupon:0	yat:v	null	null	null	null	null
garanti:0	yat:v	null	null	null	null	null
arka:5	yat:v	null	null	null	null	null
atE:v	yat:v	null	null	null	null	null
bilinçaltı&:5	yat:v	null	null	null	null	null
safa:0	yat:v	null	null	null	null	null
mezarlıK:5	yat:v	null	null	null	null	null
ekinci:0	yat:v	null	null	null	null	null
zindan:5	yat:v	null	null	null	null	null
oruÇ:2	yat:v	null	null	null	null	null
başka:4	yat:v	null	null	null	null	null
döşeK:5	yat:v	null	null	null	null	null
kim:4	yat:v	null	null	null	null	null
dam:5	yat:v	null	null	null	null	null
asgari:3	yat:v	null	null	null	null	null
maç:3	yat:v	null	null	null	null	null
silivri:5	yat:v	null	null	null	null	null
kızlE:v	yat:v	null	null	null	null	null
fahişe:4	yat:v	null	null	null	null	null
hamaK:5	yat:v	null	null	null	null	null
iktisaT:0	yat:v	null	null	null	null	null
yorum:0	yaz:v	6	null	null	null	null
yazı:0	yaz:v	1	null	null	null	null
mektuP:0	yaz:v	null	null	null	null	null
mesaj:1	yaz:v	null	null	null	null	null
bura:2	yaz:v	null	null	null	null	null
başlıK:2	yaz:v	1	null	null	null	null
şiir:0	yaz:v	null	null	null	null	null
senaryo:1	yaz:v	null	null	null	null	null
destan:0	yaz:v	1	null	null	null	null
yazı:1	yaz:v	null	null	null	null	null
kitaP:1	yaz:v	null	null	null	null	null
kitaP:0	yaz:v	null	null	null	null	null
şey:0	yaz:v	1	null	null	null	null
kod:0	yaz:v	null	null	null	null	null
saklı:0	yaz:v	1	null	null	null	null
satır:0	yaz:v	null	null	null	null	null
senaryo:0	yaz:v	null	null	null	null	null
makale:0	yaz:v	null	null	null	null	null
oku:v	yaz:v	null	null	null	null	null
dilekçe:0	yaz:v	null	null	null	null	null
tez:0	yaz:v	null	null	null	null	null
kağıT:2	yaz:v	null	null	null	null	null
bun:0	yaz:v	1	null	null	null	null
roman:0	yaz:v	null	null	null	null	null
sözlüK:2	yaz:v	1	null	null	null	null
defter:2	yaz:v	null	null	null	null	null
şu:0	yaz:v	null	null	null	null	null
tarih:0	yaz:v	null	null	null	null	null
bitişiK:0	yaz:v	null	null	null	null	null
cevaP:0	yaz:v	null	null	null	null	null
ilkbahar:0	yaz:v	null	null	null	null	null
kura:5	yaz:v	null	null	null	null	null
gazete:5	yaz:v	null	null	null	null	null
hak0:5	yaz:v	null	null	null	null	null
hârf:4	yaz:v	1	null	null	null	null
sözlüK:5	yaz:v	null	null	null	null	null
şura:2	yaz:v	null	null	null	null	null
sayfa:7	yaz:v	null	null	null	null	null
is$im:1	yaz:v	null	null	null	null	null
mesaj:0	yaz:v	1	null	null	null	null
ad:1	yaz:v	null	null	null	null	null
kitaP:5	yaz:v	null	null	null	null	null
harflE:v	yaz:v	null	null	null	null	null
roman:1	yaz:v	null	null	null	null	null
reçete:0	yaz:v	1	null	null	null	null
başlıK:5	yaz:v	null	null	null	null	null
biyografi:1	yaz:v	null	null	null	null	null
şu&:1	yaz:v	null	null	null	null	null
özel:3	yaz:v	null	null	null	null	null
destan:1	yaz:v	null	null	null	null	null
tahta:2	yaz:v	null	null	null	null	null
söz:1	yaz:v	null	null	null	null	null
defa:7	yaz:v	null	null	null	null	null
tarihi:1	yaz:v	null	null	null	null	null
anı:1	yaz:v	null	null	null	null	null
yaz:v	yaz:v	null	null	null	null	null
hikaye:1	yaz:v	null	null	null	null	null
kağıT:5	yaz:v	null	null	null	null	null
alt:2	yaz:v	null	null	null	null	null
falan:0	yaz:v	null	null	null	null	null
